STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-02-20,12.53,0,0,11.8,-3,19,-13,,180,180,19.9,23.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-02-21,10.74,0,0,11.8,18,34,10,,180,170,17,21.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-02-22,8.5,0,0,11.8,22,36,13,,180,160,14.1,17,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-02-23,12.75,0,0,11.8,30,38,17,,280,290,23.9,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-02-24,4.92,0,0,11,22,31,8,,360,360,12.1,14.1,1,1,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-02-25,13.65,0,0,11,17,19,3,,340,350,25.9,33.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-02-26,4.7,0,0.1,11,10,16,2,,320,330,10.1,13,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-02-27,3.58,0,0,11,8,17,1,,210,210,8.9,10.1,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-02-28,4.7,0,0,11,16,25,4,,150,160,13,17,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-02-29,13.42,0,0,11,25,36,18,,150,170,18.1,30,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-01,14.32,0,0,11,31,39,20,,280,280,36.9,45,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-02,15.21,0,0,9.8,27,36,16,,190,190,32,38,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-03,10.07,0,0,9.8,32,36,15,,300,290,23.9,30,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-04,12.75,0,0,9.8,25,37,13,,170,170,25.1,38,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-05,20.36,0.03,0,9.1,33,37,17,,340,330,40,53,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-06,16.33,0,0,9.1,24,34,12,,150,150,30,42.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-07,14.09,0,0,9.1,35,42,32,,160,160,25.1,38.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-08,14.54,0,0,7.9,35,40,19,,340,340,28,36,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-09,12.75,0,0,7.1,17,19,9,,340,330,23.9,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-10,6.04,0,0,7.9,17,31,8,,170,170,13,17,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-11,12.53,0,0,7.1,31,39,25,,180,170,25.1,33.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-12,14.32,0.01,0,5.9,36,38,23,,310,310,29.1,36.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-13,11.41,0,0,5.9,24,27,15,,320,330,23,29.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-14,9.62,0,0,5.1,16,23,11,,10,10,17,23,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-15,8.72,0.02,0.2,5.1,20,34,10,,160,130,17,25.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-16,13.2,0.01,0.1,5.1,30,32,20,,320,320,23.9,32,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-17,9.4,0,0,5.1,24,35,16,,250,150,15,21,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-18,8.95,0.02,0,5.1,34,36,23,,360,360,16.1,19.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-19,23.49,0.04,0.2,5.1,22,23,10,,350,340,40,50.1,1,,,,,1,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-20,11.18,0,0,5.1,11,17,2,,340,340,25.1,34,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-21,11.41,0,0,5.1,16,31,0,,140,140,23,32,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-22,10.74,0.01,0.1,5.1,32,37,28,,160,160,21,28,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-23,9.62,0,0,3.9,32,39,25,,150,140,18.1,25.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-24,12.75,0,0,3.1,38,42,34,,150,160,25.1,38,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-25,12.3,0,0,1.2,32,36,24,,350,340,21.9,29.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-26,4.92,0,0,1.2,26,37,22,,190,190,12.1,14.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-27,7.83,0,0,1.2,35,52,25,,180,210,18.1,21,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-28,9.4,0,0,0,36,43,28,,340,330,18.1,23,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-29,11.86,0,0,0,36,47,30,,340,340,21,25.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-30,7.16,0,0,0,38,56,26,,140,140,19.9,25.9,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-03-31,14.99,0,0,0,45,53,38,,170,150,25.1,36,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-01,15.66,0.21,0,0,46,56,35,,130,130,25.9,36,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-02,20.13,0.98,4.8,0,33,36,17,,340,340,29.1,38.9,1,1,,,,1,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-03,12.08,0,0,5.1,19,21,5,,330,330,25.1,32,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-04,6.04,0,0,3.9,15,34,2,,120,130,15,19,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-05,10.74,0,0,3.9,35,44,31,,150,150,19.9,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-06,10.29,0.21,0,1.2,42,51,37,,150,150,17,25.9,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-07,6.49,0.01,0,0,45,50,37,,320,320,16.1,19.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-08,17.22,0,0,0,42,46,31,,290,300,35.1,48.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-09,15.21,0.02,0.3,0,33,40,28,,350,330,30,36.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-10,9.4,0,0,0,36,48,25,,220,190,21,29.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-11,14.32,0,0,0,38,41,31,,360,10,29.1,34,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-12,13.42,0,0,0,31,34,21,,340,350,23,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-13,12.53,0.01,0.1,0,25,28,15,,340,350,25.9,35.1,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-14,6.71,0.02,0.4,0,20,26,15,,340,330,15,19.9,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-15,6.71,0,0,0,26,37,17,,330,340,21.9,25.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-16,6.26,0,0,0,31,45,20,,320,310,17,23.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-17,12.97,0,0,0,37,52,24,,220,210,23.9,36,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-18,17.22,0,0,0,48,58,33,,330,320,28,36,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-19,10.07,0,0,0,37,50,25,,260,260,21.9,38,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-20,14.32,0,0,0,44,53,26,,360,340,28,36,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-21,7.83,0.01,0,0,32,44,22,,110,120,17,23,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-22,6.71,0,0,0,44,63,30,,110,110,19.9,25.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-23,6.26,0.08,0,0,52,67,42,,330,330,30,38,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-24,6.93,0,0,0,51,67,36,,10,350,17,27.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-25,4.92,0,0,0,52,65,36,,80,80,19.9,23,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-26,12.08,0.06,0,0,55,71,41,,340,330,25.1,35.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-27,8.72,0,0,0,58,71,38,,300,300,15,23,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-28,11.63,0,0,0,58,66,50,,180,180,21,25.1,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-29,13.42,0,0,0,54,66,41,,360,340,23.9,33.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-04-30,7.38,0,0,0,53,72,34,,150,140,16.1,23.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-01,13.42,0.01,0,0,63,74,47,,300,310,32,44.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-02,16.33,0,0,0,58,68,44,,310,300,36,45,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-03,14.09,0,0,0,45,53,31,,10,20,23,30,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-04,8.95,0.43,0,0,45,53,34,,120,110,17,23,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-05,7.61,0.53,0,0,45,47,42,,350,360,16.1,19.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-06,7.38,0,0,0,49,63,36,,330,340,16.1,23.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-07,14.09,0,0,0,46,52,33,,10,360,25.9,35.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-08,10.51,0,0,0,40,52,28,,350,360,18.1,27.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-09,14.54,0.19,0,0,40,43,34,,30,40,23,36,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-10,18.12,0,0,0,41,50,32,,350,340,28,38,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-11,11.63,0,0,0,38,48,27,,340,340,19.9,27.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-12,4.92,0,0,0,39,55,22,,120,130,13,19,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-13,13.42,0.21,0,0,49,55,44,,150,170,30,42.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-14,12.75,0,0,0,53,67,39,,300,270,30,40,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-15,5.37,0,0,0,51,68,36,,10,30,13,17,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-16,6.93,0,0,0,58,70,44,,160,170,15,19.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-17,9.62,0,0,0,59,75,43,,110,80,21.9,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-18,11.86,0,0,0,63,79,44,,110,120,23,30,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-19,15.21,0,0,0,65,78,52,,160,140,23,31.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-20,15.88,0,0,0,66,72,58,,150,140,25.1,38,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-21,18.79,0,0,0,66,74,57,,170,180,28,40.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-22,15.43,0,0,0,66,78,59,,160,170,23,32,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-23,9.84,0,0,0,67,77,58,,150,140,16.1,23,,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-24,6.93,0.01,0,0,65,71,59,,340,340,15,18.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-25,11.41,0,0,0,63,74,53,,350,350,21,25.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-26,6.93,0.09,0,0,64,75,56,,160,160,15,19.9,1,,,,,,,1,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-27,10.29,0,0,0,69,86,52,,320,300,21,32,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-28,17,0,0,0,64,69,49,,290,280,32,46.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-29,11.86,0,0,0,56,68,44,,340,340,25.9,34,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-30,8.95,0,0,0,57,68,42,,360,330,17,28,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-05-31,14.32,0,0,0,62,84,44,,170,140,23,34,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-01,12.75,0,0,0,78,97,65,,150,150,25.9,38.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-02,8.28,0,0,0,75,89,55,,290,300,21.9,28,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-03,6.49,0,0,0,71,84,51,,160,190,15,21,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-04,6.93,0.01,0,0,73,86,54,,240,240,30,38.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-05,11.63,0,0,0,68,81,50,,330,320,25.1,35.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-06,14.76,0,0,0,66,77,49,,130,130,30,44.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-07,21.47,0.59,0,0,76,99,64,,240,260,49,70.9,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-08,13.87,0.32,0,0,79,87,66,,290,130,28,33.1,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-09,16.78,0.65,0,0,69,72,57,,270,270,33.1,46.1,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-10,16.33,0,0,0,62,73,53,,330,330,30,40.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-11,11.63,0,0,0,65,80,53,,300,300,21,27.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-12,9.84,0,0,0,66,75,53,,30,10,18.1,25.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-13,16.55,0,0,0,66,78,55,,140,120,23.9,36.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-14,23.71,0,0,0,71,82,61,,150,160,38.9,53,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-15,18.79,0,0,0,79,92,72,,150,140,36,53.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-16,19.46,0,0,0,83,97,67,,180,170,35.1,48.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-17,21.25,0,0,0,85,97,74,,180,140,33.1,50.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-18,12.08,0.25,0,0,76,83,56,,270,250,21.9,30,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-19,9.62,0,0,0,63,75,52,,260,270,16.1,23,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-20,11.86,0.04,0,0,67,76,56,,160,150,28,36.9,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-21,6.04,0.01,0,0,63,74,56,,350,250,14.1,21,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-22,9.17,0,0,0,65,72,55,,340,350,18.1,23,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-23,8.05,0.09,0,0,66,79,54,,330,330,25.9,33.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-24,4.47,0,0,0,69,82,53,,20,10,14.1,19,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-25,12.3,0.65,0,0,74,92,63,,260,270,32,42.9,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-26,9.4,0,0,0,73,85,64,,330,340,21,27.1,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-27,9.62,0,0,0,75,90,60,,180,160,18.1,29.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-28,17,0,0,0,80,90,71,,140,150,28,40.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-29,12.08,0.04,0,0,77,85,67,,220,210,29.1,36.9,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-06-30,12.53,0,0,0,78,88,69,,140,130,25.9,38.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-01,9.62,0.28,0,0,78,86,68,,220,210,28,38.9,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-02,12.08,0,0,0,80,90,71,,180,150,21.9,29.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-03,9.17,0,0,0,82,91,74,,130,120,18.1,29.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-04,8.28,0,0,0,81,89,73,,140,130,17,21.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-05,9.62,0,0,0,80,92,68,,190,190,36.9,48.1,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-06,4.47,0.08,0,0,74,87,64,,340,350,36.9,51,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-07,6.04,0,0,0,74,87,63,,120,140,16.1,23,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-08,9.62,0.88,0,0,77,84,66,,270,270,29.1,38,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-09,10.29,0,0,0,75,81,63,,280,180,23,33.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-10,5.82,0,0,0,71,83,58,,330,250,13,19.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-11,5.37,0.17,0,0,70,81,60,,80,70,21.9,30,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-12,6.04,0,0,0,72,83,56,,140,150,16.1,23,1,1,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-13,14.76,0,0,0,76,86,65,,160,150,27.1,44.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-14,8.05,0.05,0,0,71,81,60,,280,270,18.1,25.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-15,12.75,0,0,0,72,85,59,,240,250,25.9,35.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-16,8.95,0.44,0,0,74,86,61,,260,270,38,53,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-17,13.42,1.34,0,0,75,91,58,,40,30,42.9,53.9,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-18,9.4,0,0,0,71,83,62,,130,130,30,42.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-19,12.97,0,0,0,71,80,60,,290,290,25.1,34,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-20,5.82,0.28,0,0,68,79,56,,80,80,16.1,19.9,1,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-21,8.95,0.31,0,0,67,73,57,,90,80,21.9,30,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-22,7.38,0,0,0,64,76,52,,140,130,14.1,21.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-23,16.11,0,0,0,70,82,61,,140,150,23.9,35.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-24,18.34,0.58,0,0,81,93,71,,180,160,25.9,40,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-25,6.04,1.03,0,0,80,89,71,,300,320,30,40,1,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-26,9.62,0,0,0,75,81,63,,320,320,21,25.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-27,9.17,0,0,0,71,82,61,,290,290,19.9,25.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-28,6.04,0,0,0,71,83,57,,340,340,17,21.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-29,5.59,0,0,0,71,81,58,,60,60,13,16.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-30,2.91,0,0,0,71,84,57,,40,60,8.9,13,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-07-31,6.93,0.06,0,0,72,84,59,,190,180,17,25.1,,,1,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-08-01,13.87,0,0,0,71,78,60,,340,360,23,33.1,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-08-02,8.28,0,0,0,67,76,54,,30,30,19.9,28,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-08-03,6.49,0,0,0,64,75,49,,60,50,15,21,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-08-04,6.93,0,0,0,65,78,55,,190,190,15,21,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-08-05,8.28,0,0,0,68,77,58,,170,130,15,21.9,,,,,,,,,,
USW00014914,"FARGO HECTOR INTERNATIONAL AIRPORT, ND US",2020-08-06,8.05,0,0,0,69,80,57,,160,140,17,23.9,,,,,,,,,,
